source_dataset,source_id,source_row_index,source_title,source_field,matched_text,matched_value,match_type,match_policy,topic_slug,topic_name,topic_depth,parent_slug,alias_name,candidate_name,suggested_parent_slug,suggested_depth,base_score,adjustment_score,final_score,relation_hint,is_existing_topic,needs_review,priority
course,28591,765,모바일프로그래밍,main_textbook_clean,"김윤명/뇌를 자극하는 JAVA 프로그래밍/한빛미디어,황희정/Java for beginner/한빛미디어",프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.5,0.0,0.5,,true,false,P0
course,28591,765,모바일프로그래밍,main_textbook_clean,"김윤명/뇌를 자극하는 JAVA 프로그래밍/한빛미디어,황희정/Java for beginner/한빛미디어",Java,topic_name,contains,java,Java,2,programming,,,,,0.5,0.0,0.5,,true,false,P1
course,28595,767,모바일네트워크,course_name_clean,모바일네트워크,네트워크,topic_name,contains,networks,네트워크,2,computer-science-basics,,,,,0.95,0.0,0.95,,true,false,P0
course,28598,768,임베디드시스템프로그래밍,course_name_clean,임베디드시스템프로그래밍,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.95,0.0,0.95,,true,false,P0
course,28598,768,임베디드시스템프로그래밍,learning_objective_clean,"Until the midterm exam, students will study computer structure and Python language which is widely used in applications of embedded systems. After the midterm exam, students will study various functions of embedded systems using Raspberry Pi board, one of popular embedded system controllers.",Python,topic_name,contains,python,Python,2,programming,,,,,0.8,0.0,0.8,,true,false,P0
course,28601,769,디지털시스템설계,learning_objective_clean,"디지털시스템설계 과목은 디지털시스템에서 발생하는 문제 해결을 위해 MATLAB과 simulink를 사용하는 방법에 대해 학습하는 과목이다. 해당 프로그램은 공학 프로그램을 해결하는 데에 최적화되어 있으나, 프로그램의 크기나 기능이 방대하여 한 눈에 이해하기 어렵다. 따라서 본 과목은 해당 프로그램의 기본 기능과 핵심 기능에 대해 이해하고 이를 전자공학, 통신공학 등에 이용하는 방법에 대해 설명한다. 기존의 회로이론, 선형대수학, 통신이론 등에서 다루었던 행렬계산, 미분방정식, 라플라스 변환 등의 방법에 대해 프로그램을 사용하여 해결하는 방법 등을 학습한다. 이를 통해 학생들의 컴퓨터를 이용한 공학적 문제 해결 능력을 함양시키는 것이 본 과목의 목적이다.",선형대수,topic_name,contains,linear-algebra,선형대수,2,math-statistics,,,,,0.8,0.0,0.8,,true,false,P1
course,28601,769,디지털시스템설계,learning_objective_clean,"디지털시스템설계 과목은 디지털시스템에서 발생하는 문제 해결을 위해 MATLAB과 simulink를 사용하는 방법에 대해 학습하는 과목이다. 해당 프로그램은 공학 프로그램을 해결하는 데에 최적화되어 있으나, 프로그램의 크기나 기능이 방대하여 한 눈에 이해하기 어렵다. 따라서 본 과목은 해당 프로그램의 기본 기능과 핵심 기능에 대해 이해하고 이를 전자공학, 통신공학 등에 이용하는 방법에 대해 설명한다. 기존의 회로이론, 선형대수학, 통신이론 등에서 다루었던 행렬계산, 미분방정식, 라플라스 변환 등의 방법에 대해 프로그램을 사용하여 해결하는 방법 등을 학습한다. 이를 통해 학생들의 컴퓨터를 이용한 공학적 문제 해결 능력을 함양시키는 것이 본 과목의 목적이다.",최적화,topic_name,contains,optimization,최적화,2,math-statistics,,,,,0.8,0.0,0.8,,true,false,P1
course,28601,769,디지털시스템설계,learning_objective_clean,"디지털시스템설계 과목은 디지털시스템에서 발생하는 문제 해결을 위해 MATLAB과 simulink를 사용하는 방법에 대해 학습하는 과목이다. 해당 프로그램은 공학 프로그램을 해결하는 데에 최적화되어 있으나, 프로그램의 크기나 기능이 방대하여 한 눈에 이해하기 어렵다. 따라서 본 과목은 해당 프로그램의 기본 기능과 핵심 기능에 대해 이해하고 이를 전자공학, 통신공학 등에 이용하는 방법에 대해 설명한다. 기존의 회로이론, 선형대수학, 통신이론 등에서 다루었던 행렬계산, 미분방정식, 라플라스 변환 등의 방법에 대해 프로그램을 사용하여 해결하는 방법 등을 학습한다. 이를 통해 학생들의 컴퓨터를 이용한 공학적 문제 해결 능력을 함양시키는 것이 본 과목의 목적이다.",문제 해결 능력,alias,contains,problem-solving-coding-basics,문제 해결과 코딩 기초,2,programming,문제 해결 능력,,,,0.75,0.0,0.75,,true,false,P0
course,28601,769,디지털시스템설계,learning_objective_clean,"디지털시스템설계 과목은 디지털시스템에서 발생하는 문제 해결을 위해 MATLAB과 simulink를 사용하는 방법에 대해 학습하는 과목이다. 해당 프로그램은 공학 프로그램을 해결하는 데에 최적화되어 있으나, 프로그램의 크기나 기능이 방대하여 한 눈에 이해하기 어렵다. 따라서 본 과목은 해당 프로그램의 기본 기능과 핵심 기능에 대해 이해하고 이를 전자공학, 통신공학 등에 이용하는 방법에 대해 설명한다. 기존의 회로이론, 선형대수학, 통신이론 등에서 다루었던 행렬계산, 미분방정식, 라플라스 변환 등의 방법에 대해 프로그램을 사용하여 해결하는 방법 등을 학습한다. 이를 통해 학생들의 컴퓨터를 이용한 공학적 문제 해결 능력을 함양시키는 것이 본 과목의 목적이다.",선형대수학,alias,contains,linear-algebra,선형대수,2,math-statistics,선형대수학,,,,0.75,0.0,0.75,,true,false,P1
course,28601,769,디지털시스템설계,learning_objective_clean,"디지털시스템설계 과목은 디지털시스템에서 발생하는 문제 해결을 위해 MATLAB과 simulink를 사용하는 방법에 대해 학습하는 과목이다. 해당 프로그램은 공학 프로그램을 해결하는 데에 최적화되어 있으나, 프로그램의 크기나 기능이 방대하여 한 눈에 이해하기 어렵다. 따라서 본 과목은 해당 프로그램의 기본 기능과 핵심 기능에 대해 이해하고 이를 전자공학, 통신공학 등에 이용하는 방법에 대해 설명한다. 기존의 회로이론, 선형대수학, 통신이론 등에서 다루었던 행렬계산, 미분방정식, 라플라스 변환 등의 방법에 대해 프로그램을 사용하여 해결하는 방법 등을 학습한다. 이를 통해 학생들의 컴퓨터를 이용한 공학적 문제 해결 능력을 함양시키는 것이 본 과목의 목적이다.",행렬,depth3_candidate,contains,,,3,,,행렬,linear-algebra,3,0.8,0.0,0.8,,false,true,P0
course,28603,770,컴퓨터구조,course_name_clean,컴퓨터구조,컴퓨터구조,topic_name,contains,computer-architecture,컴퓨터구조,2,computer-science-basics,,,,,0.95,0.0,0.95,,true,false,P1
course,28603,770,컴퓨터구조,learning_objective_clean,"컴퓨터구조 과목은 컴퓨터의 구조, 기능에 대해 학습하고 중앙 계산 장치의 명령어 집합 구조와 마이크로아키텍쳐를 설계하고 논리회로를 설계하고 구현하는 방법을 이해하는 과목이다. 해당 과목은 컴퓨터는 어떤 방식으로 동작하는가에 대한 질문에 대해 답할 수 있는 과목으로 볼 수 있다. 컴퓨터의 하드웨어 구조와 기본 원리에 대해서 소개하고 각각이 어떤 방식으로 효율적으로 구성되는지 설명할 것이다. 그 뒤, 명령어 집합 구조에 대해 설명하고 명령어의 파이프라이닝 개념에 대해 설명한다. 마지막으로, 병렬 처리의 개념과 병렬 컴퓨터 구조에 대해 학습한다.",컴퓨터구조,topic_name,contains,computer-architecture,컴퓨터구조,2,computer-science-basics,,,,,0.8,0.0,0.8,,true,false,P1
course,28603,770,컴퓨터구조,learning_objective_clean,"컴퓨터구조 과목은 컴퓨터의 구조, 기능에 대해 학습하고 중앙 계산 장치의 명령어 집합 구조와 마이크로아키텍쳐를 설계하고 논리회로를 설계하고 구현하는 방법을 이해하는 과목이다. 해당 과목은 컴퓨터는 어떤 방식으로 동작하는가에 대한 질문에 대해 답할 수 있는 과목으로 볼 수 있다. 컴퓨터의 하드웨어 구조와 기본 원리에 대해서 소개하고 각각이 어떤 방식으로 효율적으로 구성되는지 설명할 것이다. 그 뒤, 명령어 집합 구조에 대해 설명하고 명령어의 파이프라이닝 개념에 대해 설명한다. 마지막으로, 병렬 처리의 개념과 병렬 컴퓨터 구조에 대해 학습한다.",컴퓨터 구조,alias,contains,computer-architecture,컴퓨터구조,2,computer-science-basics,컴퓨터 구조,,,,0.75,0.0,0.75,,true,false,P1
course,28603,770,컴퓨터구조,main_textbook_clean,"신종홍/IT CookBook, 컴퓨터 구조와 원리 3.0/한빛아카데미",컴퓨터 구조,alias,contains,computer-architecture,컴퓨터구조,2,computer-science-basics,컴퓨터 구조,,,,0.5,0.0,0.5,,true,false,P1
course,28610,771,영상처리및패턴인식,learning_objective_clean,"본 과목에서는 이미지 위주의 영상 데이터를 컴퓨터 프로그램밍을 통해서 처리하는 다양한 기법과 배경이 되는 기초 이론을 학습한다. 한 학기 동안 영상 간의 산술 논리 연산, 기하학적 연산, 화질 개선, 공간 영역 필터링, 주파수 영역 필터링, 영상 복원, 영산 분할에 대하여 순서대로 학습한다. 그리고, 파이썬 프로그램을 통해서 습득한 기초 지식을 활용하여 실습을 진행하여 이해의 폭을 넓힌다.",파이썬,alias,contains,python,Python,2,programming,파이썬,,,,0.75,-0.05,0.7,,true,false,P0
course,28614,772,고급인공지능창의융합PBL,course_name_clean,고급인공지능창의융합PBL,인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.95,0.0,0.95,,true,false,P1
course,28614,772,고급인공지능창의융합PBL,learning_objective_clean,"이 과목은 국내 다양한 TI, AI 기업과 더불어 자율주행, 의료 AI 등 다양한 현실 세계의 AI 문제를 해결하고자는 문제 해결형 PBL 과목이다. 본 과목은 신성장 산업의 맞춤형 인재 양성을 목표로 국내외 다양한 기업과 산학 연계하여, 산업 현장과 사회에서 요구하는 문제 해결.협업.실무 능력 배양을 목포로 한다. 본 과정에서는 다음의 내용을 다룬다. 시장 조사 및 문제 정의 요구사항 정의 및 분석, 시스템 및 SW 설계 팀 운영 방법 프로젝트 운영 (Scrum and Agile) 방법 다양한 AI 기술 활용 본 과정은 기업과 대학에서 도출한 문제를 학생들이 기업과 협업하여 해결하고자 하는 것이 목표이다. 아울로 F1/10(f1tenth.org)와 같은 실전 자율주행시스템의 SW를 개발하며 더불어 우수 참가자에게 국내 F1/10 경기 대회에 참여 기회도 제공할 예정이다. 그 외에도 참여 학생들은 기업에서 제공한 다양한 문제를 다양한 경험을 가진 학생들과 함께 해결할 수 있는 기회를 가지게 된다. This course will be given in Problem (Project)based Learning, so that students find problems and solutions themselves and evaluate themselves and others. Lecturer of this course will be a coach and guides students to find problems, obstacles and ways to find solutions. For those reasons, students should be more proactive than other courses.This course will be given in the collaboration of industrial company, Sonnet(Korea Autonomous Driving Software) and University of Pennsylvania.",요구사항 정의,alias,contains,requirements-analysis,요구사항 분석,2,software-engineering,요구사항 정의,,,,0.75,0.0,0.75,,true,false,P1
course,28803,773,인공지능개론,course_name_clean,인공지능개론,인공지능,topic_name,contains,artificial-intelligence,인공지능,1,,,,,,0.95,0.0,0.95,,true,false,P1
course,28803,773,인공지능개론,learning_objective_clean,"본 강의에서는 기계학습의 기본 개념과 원리, 모델 구조, 학습 알고리즘 및 관련 지식을 학습 한다. 나아가, 딥러닝(deep learning), CNN, RNN, Reinforced 러닝의 원리를 배운다. Matlab 을 이용한 실습을 통하여 여러가지 공학적인 문제를 해결할 수 있다.",알고리즘,topic_name,contains,algorithms,알고리즘,2,computer-science-basics,,,,,0.8,0.0,0.8,,true,false,P0
