source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason
14667,2022,경북대학교,IT대학,전기공학과,창의공학설계실험,1,2학기,3,2,2,공학전공,공학적 문제 해결을 위해 풍부한 구성의 이론 교육과 다양한 실습교육 수행을 통해 기초 공학지식을 함양하고 전기공학도로서 갖추어야 할 시스템 분석 능력과 창의설계 능력을 향상시킴으로서 정보화 시대를 선도할 수 있는 전문연구 능력 및 국가기간산업 발전의 핵심인 전기공학도로서 갖추어야 할 현장실무 능력과 국제협력 능력을 배양한다.,"[교재 1] Mark N. Horenstein,'Design Concepts for Engineers',4th Ed., Prentice Hall[교재 2] 김용세, ‘창의적 설계 입문’, 생능출판사 인터비전,'창의공학설계,'2005.등 기타 창의공학설계 관련 서적",,,"수학, 물리",True,False,True,False,False,True,target_department_and_foundational_course
14678,2022,경북대학교,IT대학,전기공학과,전자회로1,2,2학기,3,3,0,공학전공,"1. Understand the basic amplifier configurations2. Understand the diode physics and applications3. Understand the BJT physics and amplifiers4. Understand the MOSFET physics and amplifiersFinally, understand how the modern electronic devices and applications.","Textbook: Adel S. Sedra, ªMicroelectronics Circuitsª, Saunders College Publ, 8th ed,",,,"Basic circuits theory1, electromagnetics1",True,True,False,False,False,True,target_department_and_target_course
14683,2022,경북대학교,IT대학,전기공학과,논리회로,2,1학기,3,3,0,공학전공,"1) 디지털 회로 및 시스템들을 다루는데 가장 기본이 되는 개념과 관련 수학적 지식을 습득한다.2) 논리회로에 대한 기본 지식을 바탕으로 디지털 회로 및 시스템의 분석 및 해석, 설계 등에 관한 전문 능력을 배양한다.","Charles H. Roth, Jr. and Larry L. Kinney, Fundamentals of Logic Design, Cengage Learning.",,,없음,True,True,False,False,False,True,target_department_and_target_course
14684,2022,경북대학교,IT대학,전기공학과,논리회로,2,1학기,3,3,0,공학전공,"1) 디지털 회로 및 시스템들을 다루는데 가장 기본이 되는 개념과 관련 수학적 지식을 습득한다.2) 논리회로에 대한 기본 지식을 바탕으로 디지털 회로 및 시스템의 분석 및 해석, 설계 등에 관한 전문 능력을 배양한다.","Charles H. Roth, Jr. and Larry L. Kinney, Fundamentals of Logic Design, Cengage Learning.",,,없음,True,True,False,False,False,True,target_department_and_target_course
14685,2022,경북대학교,IT대학,전기공학과,논리회로,2,1학기,3,3,0,공학전공,"1) 디지털 회로 및 시스템들을 다루는데 가장 기본이 되는 개념과 관련 수학적 지식을 습득한다.2) 논리회로에 대한 기본 지식을 바탕으로 디지털 회로 및 시스템의 분석 및 해석, 설계 등에 관한 전문 능력을 배양한다.","Charles H. Roth, Jr. and Larry L. Kinney, Fundamentals of Logic Design, Cengage Learning.",,,없음,True,True,False,False,False,True,target_department_and_target_course
14703,2022,경북대학교,IT대학,전기공학과,전기물리학실험 1,1,1학기,3,2,2,전공기반,팀원들간의 교류와 협력을 통해 합리적인 논의를 도출함으로써 전기공학 기초에 관련된 지식가치를 창출하는 역량을 습득한다.,"교재: 스마트 시대의 IT 물리(기존 교재와 다름, 교보문고 인터넷서점에서 구매 가능)참고문헌: R. A. Serway, ªPhysics for scientist and engineers with modern physicsª, 6th ed.,Thomson, Learnning Inc., 2004.",,,해당없음,True,False,True,False,False,True,target_department_and_foundational_course
14707,2022,경북대학교,IT대학,전기공학과,전기물리학실험 2,1,2학기,3,2,2,전공기반,1.기초 이론교육과 실습교육을 통한 기초공학 지식 배양2.전기공학도로서 갖추어야할 시스템 분석능력과 창의설계능력 배양3.공학인으로서 요구되는 윤리 책임 의식과 협동심 배양4.정보화시대를 선도할수 있는 전문연구 능력배양 및 평생학습의식 고취,"교재:스마트 IT시대의전자기 2022 신판,금상택 김동훈 공저,인터넷교보문고(Pubple),2022년 8월말 출판 (예전교재와 다르므로 개강시 각자 인터넷 교보문고에서 주문하여 구비할 것)참고문헌:.R.A.Serway,ªPhysicsforscientistandengineerswithmodernphysicsª,6thed.,ThomsonLearnningInc.,2004.",,,전기물리학실험1,True,False,True,False,False,True,target_department_and_foundational_course
14715,2022,경북대학교,IT대학,전기공학과,기초전기공학실험설계 2,2,2학기,3,2,2,공학전공,융합 : 디지털 회로를 이용한 공학적 응용 역량 창출 탐색 : 디지털 소자에 대한 끈기 있는 호기심으로 공학적 문제해결 능력 배양 소통 : 조별실험에서 서로 의견을 나누고 협력하고 조별 성과에 기여하는 능력,"교재HBELogicLabD를 이용한 디지털 회로설계, 서보혁, 임정은, (주)한백전자 기술연구소",,,논리회로,True,False,True,False,False,True,target_department_and_foundational_course
14718,2022,경북대학교,IT대학,전기공학과,전기공학설계 1,3,1학기,3,2,2,공학전공,▶ 전기공학 전공과 관련한 실험의 설계 및 데이터 처리방법 숙지▶ 실험을 통한 전기회로에 원리 이해와 호기심과 끈기 있는 추리력 배양▶ 기존 실험 내용에 대한 물음과 문제 해결 정신 배양▶ 조별 실험에서 협동으로 문제를 해결하고 연대의식 배양,교재 : 전기공학설계 1 (박세광 저),,,"기초전기공학실험설계 1, 2",True,False,True,False,False,True,target_department_and_foundational_course
14725,2022,경북대학교,IT대학,전기공학과,공학수학 1,1,2학기,3,3,0,전공기반,"고등학교 과정에서 익힌 수학의 바탕에 공업수학의 기초확립과 응용력을 배양하여 전공 공부 및 과학 학습에 배가되도록 한다. 고교수학 연장선에서 미적분학을 교양과목으로 학습하였다. 그리고 도움을 받아야할것은 대학 물리학 전반에 대한 이해이다. 공학 수학 1의 학습 내용은 미적분학, 대수학, 라플라스 방정식, 그리고 벡터해석이다. 이공계 학생이면 공업수학 전체가 중요하지만 미적분과 대수학은 기본으로 숙지해야 하고 그중에서도 라플라스 방정식, 푸리에 함수(공학수학 2), 그리고 벡터해석(공학수학 2)은 아주 잘 이해해야 할 부분들이다.",,,,"자연의 여러가지 발생되는 현상에 대한 해석이므로 아래 2가지는 숙지하는것이 매우 도움이 될것이다. (1) 대학 물리학(일반물리학, 교양으로 이수하는 물리학) (2) 미적분학(교양과목으로 이수하는 수학).",True,False,True,False,False,True,target_department_and_foundational_course
14784,2022,경북대학교,IT대학,전자공학부,이산수학,2,2학기,3,3,0,전공,탐색: 다양한 연습문제 풀이를 통해 학습한 개념의 응용능력을 배양함창의: 이산수학의 중요개념 이해 및 응용을 통해 창의적 문제해결 능력을 배양할 수 있다.,"Textbook: Richard Johnsonbaugh, ªDiscrete Mathematicsª (8th edition)",,,없음,True,False,True,False,False,True,target_department_and_foundational_course
14786,2022,경북대학교,IT대학,전자공학부,이산수학,2,2학기,3,3,0,전공,기존의 이산수학 핵심이론들을 이해하고 응용 가능한 능력을 배양 함,"Textbook : Discrete Mathematics (8th edition), Richard Johnsonbaugh, PearsonReference : Discrete Mathematics with Applications (4th edition), Susanna S. Epp, Brooks/Cole",,,"공업수학, 논리회로",True,False,True,False,False,True,target_department_and_foundational_course
14787,2022,경북대학교,IT대학,전자공학부,이산수학,2,2학기,3,3,0,전공,탐색: 다양한 연습문제 풀이를 통해 학습한 개념의 응용능력을 배양함창의: 이산수학의 중요개념 이해 및 응용을 통해 창의적 문제해결 능력을 배양할 수 있다.,"Textbook: Richard Johnsonbaugh, ªDiscrete Mathematicsª (8th edition)",,,없음,True,False,True,False,False,True,target_department_and_foundational_course
14795,2022,경북대학교,IT대학,전자공학부,자료구조,2,2학기,3,3,0,전공,* 주어진 환경에서 다양한 문제를 분석하고 효율적으로 해결하기 위한 능력 배양* 보다 나은 문제해결 방법을 모색하는 능력 향상* 문제 해결 과정에서 토론을 통한 상호 의사소통 능력 배양,"* 교재: Data Structures A Pseudocode Approach with C (2nd edition), R.F. Gilberg & B.A.Forouzan, THOMSON, 2005.* 참고문헌: 다양한 인터넷 자료",,,C프로그래밍과실습,True,True,False,False,False,True,target_department_and_target_course
14798,2022,경북대학교,IT대학,전자공학부,논리회로설계,3,1학기,3,3,0,전공,Design digital circuits and verify themLearn engineering skills,"1. Presentation materials2. Verilog HDL by Samir Palnitkar, 2nd edition",,,Logic circuits,True,True,True,False,False,True,target_department_and_target_course
14800,2022,경북대학교,IT대학,전자공학부,논리회로설계,3,1학기,3,3,0,전공,Design applicationspecific digital logic circuitsComplete digital logic designs by utilizing combinational and sequential logic elements,"Verilog HDL, 2nd, Samir Palnitkar (Korean edition also acceptable)",,,"Logic Circuits, C Programming & Practice",True,True,True,False,False,True,target_department_and_target_course
14802,2022,경북대학교,IT대학,전자공학부,논리회로설계,3,1학기,3,3,0,전공,Design applicationspecific digital logic circuitsComplete digital logic designs by utilizing combinational and sequential logic elements,"Verilog HDL, 2nd, Samir Palnitkar (Korean edition also acceptable)",,,"Logic Circuits, C Programming & Practice",True,True,True,False,False,True,target_department_and_target_course
14803,2022,경북대학교,IT대학,전자공학부,논리회로설계,3,1학기,3,3,0,전공,Design applicationspecific digital logic circuitsComplete digital logic designs by utilizing combinational and sequential logic elements,"Verilog HDL, 2nd, Samir Palnitkar (Korean edition also acceptable)",,,"Logic Circuits, C Programming & Practice",True,True,True,False,False,True,target_department_and_target_course
14806,2022,경북대학교,IT대학,전자공학부,운영체제,3,1학기,3,3,0,전공,Theoretical learning and practice of the operating system are combined.,".Main Text:Operating Systems (3rd edition), Gary Nutt, Addision Wesley,2003.Aux. Text:Beginning Linux Programming(3rd Edition), Wrox,2003실시간 운영체제 기반 실물컴퓨팅 이론및 실습, 강순주, 20102011",,,"C,JAVA,자료구조",True,True,False,True,False,True,target_department_and_target_course
14814,2022,경북대학교,IT대학,전자공학부,데이타통신,4,1학기,3,3,0,전공,데이타통신과 인터넷의 기본 원리와 방식에 대한 이해와 이를 통한 응용 역량 배양,"Textbook: Behrouz A. Forouzan, Data Communications and Networking, 5th Ed., 2012",,,통신이론,True,True,False,False,False,True,target_department_and_target_course
14820,2022,경북대학교,IT대학,전자공학부,컴퓨터구조,3,2학기,3,3,0,전공,"Computer system의 구조에 대한 지식은 hardware 엔지니어 뿐 아니라 software 엔지니어 모두에게 필요한 것이다. CPU를 포함한 computer의 구조 및 구현에 사용되는 다양한 기법은 거의 모든 digital hardware 설계 분야에 응용될 수 있으며, CPU 및 computer 구조에 대한 해박한 지식은 system의 기능을 최대한 효율적으로 활용하는 programming에도 큰 도움이 된다. 본 강의는 이와 같이 유용한 지식적 기반을 제공하기 위해서 CPU를 중심으로 computer system의 구성 요소, CPU의 구조 및 구현, memory system 등에 대한 내용을 다룬다.","교재:David A. Patterson and Johh L. Hennessy, Computer Organization and Design: The Hardware/Software Interface, 5th edition, Elsevier Korea L.L.C, 2014.참고문헌:1. Israel Koren, Computer Arithmetic Algorithms, 2nd edition, A K Peters Ltd., 2002.2. Charles H. Roth, Jr. and Larry L. Kinney, ªFundamentals of Logic Designª, 7th edition, Cengage Learning, 2014.",,,"논리회로, C프로그래밍",True,True,False,True,False,True,target_department_and_target_course
14829,2022,경북대학교,IT대학,전자공학부,C프로그래밍과실습,1,2학기,3,2,2,전공,프로그래밍 실력 향상.,,,,없음.,True,True,False,False,False,True,target_department_and_target_course
14830,2022,경북대학교,IT대학,전자공학부,C프로그래밍과실습,1,2학기,3,2,2,전공,"C 프로그래밍 언어의 문법을 배우고 C 프로그램 문법을 바탕으로 콘솔용 C프로그램 작성 능력을 배양한다.이론 보다는 실제 구현, 활용 능력을 중점적으로 기른다. 활용 능력을 중점적으로 기른다.","든든한 C 프로그래밍 3rd edition 김원선저 연두에디션참고 교재:C 프로그래밍새내기를 위한 첫 C언어 책 강동진외 4명쉽게 풀어쓴 C언어 Express, 생능 출판사“Beginning Visual C++ 6”, Wrox Press, Ivor Horton 저",,,컴퓨터 개론,True,True,False,False,False,True,target_department_and_target_course
